TimeStamp(ms),Label_Tag,HeaterProfile_ID,Sensor1_Temperature(deg C),Sensor1_Pressure(Pa),Sensor1_Humidity(%),Sensor1_GasResistance(ohm),Sensor1_Status,Sensor1_GasIndex,Sensor2_Temperature(deg C),Sensor2_Pressure(Pa),Sensor2_Humidity(%),Sensor2_GasResistance(ohm),Sensor2_Status,Sensor2_GasIndex,Sensor3_Temperature(deg C),Sensor3_Pressure(Pa),Sensor3_Humidity(%),Sensor3_GasResistance(ohm),Sensor3_Status,Sensor3_GasIndex,Sensor4_Temperature(deg C),Sensor4_Pressure(Pa),Sensor4_Humidity(%),Sensor4_GasResistance(ohm),Sensor4_Status,Sensor4_GasIndex,Sensor5_Temperature(deg C),Sensor5_Pressure(Pa),Sensor5_Humidity(%),Sensor5_GasResistance(ohm),Sensor5_Status,Sensor5_GasIndex,Sensor6_Temperature(deg C),Sensor6_Pressure(Pa),Sensor6_Humidity(%),Sensor6_GasResistance(ohm),Sensor6_Status,Sensor6_GasIndex,Sensor7_Temperature(deg C),Sensor7_Pressure(Pa),Sensor7_Humidity(%),Sensor7_GasResistance(ohm),Sensor7_Status,Sensor7_GasIndex,Sensor8_Temperature(deg C),Sensor8_Pressure(Pa),Sensor8_Humidity(%),Sensor8_GasResistance(ohm),Sensor8_Status,Sensor8_GasIndex
38614,1,1,37.27,99773.15,19.47,3283366.75,b0,1,37.13,99750.36,19.69,330642.56,b0,3,37.80,99759.86,19.00,232146.91,b0,4,37.90,99739.48,18.82,3659593.50,b0,1,37.48,99789.96,18.20,317420.97,b0,4,37.55,99806.15,18.43,6159398.50,a0,0,36.97,99802.30,18.85,321003.13,b0,4,37.03,99792.42,18.71,416175.56,b0,4
39614,1,1,37.24,99775.96,19.57,3221392.00,b0,1,37.11,99752.81,19.78,326843.28,b0,3,37.77,99764.09,19.16,227960.81,b0,4,37.88,99741.80,19.01,3587475.25,b0,1,37.45,99790.57,18.41,311625.06,b0,4,37.52,99808.16,18.64,6400000.00,a0,0,36.91,99803.02,19.08,315076.94,b0,4,36.97,99791.14,18.99,408456.31,b0,4
40614,1,1,37.22,99774.01,19.85,3154409.00,b0,1,37.11,99753.21,20.07,320701.53,b0,3,37.76,99761.62,19.46,224364.59,b0,4,37.87,99741.03,19.32,3506849.25,b0,1,37.45,99789.77,18.77,305762.91,b0,4,37.53,99808.54,19.03,6400000.00,a0,0,36.92,99801.65,19.47,51302.61,a0,5,36.97,99791.80,19.34,402674.00,b0,4
41614,1,1,37.22,99773.48,20.13,3111280.00,b0,1,37.08,99752.92,20.32,316244.59,b0,3,37.76,99763.59,19.75,221309.70,b0,4,37.86,99739.09,19.61,3440571.25,b0,1,37.45,99791.66,19.01,301708.91,b0,4,37.53,99808.40,19.26,6400000.00,a0,0,36.92,99802.03,19.64,50874.40,a0,5,36.98,99791.57,19.54,398211.16,b0,4
42614,1,1,37.20,99775.37,20.29,3050456.25,b0,1,37.06,99753.00,20.51,312480.94,b0,3,37.73,99763.08,19.94,218896.97,b0,4,37.83,99738.79,19.80,3387223.50,b0,1,37.44,99789.82,19.12,298020.97,b0,4,37.53,99807.27,19.39,6400000.00,a0,0,36.92,99803.47,19.74,50483.14,a0,5,36.97,99791.47,19.64,394757.12,b0,4
43614,1,1,37.16,99773.09,20.41,2970268.25,b0,1,37.04,99753.66,20.61,309365.56,b0,3,37.69,99762.00,20.06,215851.61,b0,4,37.81,99738.08,19.92,3319286.75,b0,1,37.40,99788.82,19.22,293915.03,b0,4,37.48,99807.88,19.50,6400000.00,a0,0,36.82,99801.80,19.83,50186.24,a0,5,36.88,99791.84,19.76,390243.91,b0,4
44614,1,1,37.14,99771.26,20.61,2897771.50,b0,1,37.01,99749.43,20.77,304399.53,b0,3,37.66,99761.93,20.31,212624.58,b0,4,37.77,99737.38,20.17,3229010.75,b0,1,37.38,99788.94,19.54,288694.66,b0,4,37.44,99805.09,19.79,6400000.00,a0,0,36.80,99801.28,20.15,49602.79,a0,5,36.86,99791.30,20.13,383448.78,b0,4
45614,1,1,37.10,99768.39,20.84,2855350.25,b0,1,37.01,99750.63,20.99,300645.91,b0,3,37.65,99761.62,20.56,210786.33,b0,4,37.77,99737.53,20.40,3170892.25,b0,1,37.36,99788.12,19.76,284840.06,b0,4,37.43,99806.70,20.04,6400000.00,a0,0,36.81,99800.08,20.41,49117.42,a0,5,36.87,99789.13,20.40,379399.78,b0,4
46614,1,1,37.10,99768.13,20.98,2819965.50,b0,1,37.00,99751.48,21.15,297501.44,b0,3,37.63,99759.50,20.68,208214.72,b0,4,37.76,99737.87,20.55,3121951.25,b0,1,37.34,99789.20,19.86,280855.72,b0,4,37.40,99804.88,20.16,6400000.00,a0,0,36.79,99800.12,20.51,48836.32,a0,5,36.83,99789.89,20.52,363765.53,b0,4
47614,1,1,37.10,99768.62,21.11,2760107.75,b0,1,36.98,99749.47,21.29,293662.19,b0,3,37.61,99759.16,20.82,204718.11,b0,4,37.74,99737.38,20.69,2989781.00,b0,1,37.31,99790.55,20.06,276085.19,b0,4,37.37,99805.95,20.35,6400000.00,a0,0,36.75,99802.80,20.75,48256.36,a0,5,36.77,99790.28,20.73,358041.97,b0,4
48614,1,1,37.09,99765.69,21.28,2700066.00,b0,1,36.98,99750.73,21.45,277206.28,b0,3,37.62,99759.30,20.99,202291.58,b0,4,37.74,99735.14,20.86,2931997.25,b0,1,37.30,99790.78,20.25,272557.91,b0,4,37.36,99803.90,20.54,6400000.00,a0,0,36.74,99800.16,20.95,47796.86,a0,5,36.75,99788.52,20.96,71508.38,a0,5
49614,1,1,37.10,99769.02,21.40,2678875.00,b0,1,36.96,99747.19,21.58,274530.84,b0,3,37.61,99756.30,21.08,200863.08,b0,4,37.72,99734.13,20.93,2894699.75,b0,1,37.30,99788.18,20.27,269757.63,b0,4,37.34,99802.70,20.58,6400000.00,a0,0,36.72,99800.64,21.02,47477.75,a0,5,36.74,99786.74,21.00,70156.21,a0,5
50614,1,1,37.13,99772.15,21.37,6400000.00,a0,0,36.95,99747.65,21.57,272775.72,b0,3,37.60,99756.49,21.01,198989.50,b0,4,37.69,99732.85,20.86,2855350.25,b0,1,37.29,99788.78,20.20,267432.75,b0,4,37.35,99803.30,20.48,6400000.00,a0,0,36.74,99801.09,20.90,6400000.00,a0,0,36.74,99786.21,20.89,70445.79,a0,5
51614,1,1,37.11,99770.30,21.28,6400000.00,a0,0,36.94,99749.05,21.46,271474.03,b0,3,37.58,99758.27,20.88,198526.56,b0,4,37.67,99731.63,20.72,2819965.50,b0,1,37.28,99788.87,20.04,265560.16,b0,4,37.31,99800.15,20.32,47850.47,a0,5,36.74,99802.75,20.75,6400000.00,a0,0,36.73,99786.89,20.71,69527.43,a0,5
52614,1,1,37.11,99771.47,21.12,6400000.00,a0,0,36.93,99749.49,21.31,270398.72,b0,3,37.54,99756.71,20.68,197607.09,b0,4,37.71,99737.42,20.55,6400000.00,a0,0,37.26,99790.48,19.86,263917.53,b0,4,37.28,99798.52,20.13,47610.19,a0,5,36.70,99799.96,20.58,6400000.00,a0,0,36.72,99787.63,20.50,69926.25,a0,5
53614,1,1,37.10,99770.45,20.91,6400000.00,a0,0,36.92,99751.09,21.12,269331.94,b0,3,37.54,99757.01,20.44,196809.53,b0,4,37.69,99738.48,20.30,6400000.00,a0,0,37.23,99789.55,19.67,262496.78,b0,4,37.27,99800.05,19.90,47451.34,a0,5,36.68,99801.85,20.40,6400000.00,a0,0,36.69,99784.69,20.30,69584.13,a0,5
54614,1,1,37.08,99772.63,20.68,6400000.00,b0,0,36.91,99749.70,20.91,268062.81,b0,3,37.52,99759.32,20.20,196131.02,b0,4,37.67,99736.85,20.08,6400000.00,a0,0,37.23,99791.47,19.51,260891.72,b0,3,37.27,99801.86,19.72,47319.78,a0,5,36.68,99801.10,20.25,6400000.00,a0,0,36.71,99788.39,20.12,69414.32,a0,5
55614,1,1,37.04,99773.16,20.48,6400000.00,a0,0,36.88,99749.09,20.71,267223.37,b0,3,37.49,99759.25,20.01,194787.91,b0,4,37.64,99738.04,19.88,6400000.00,a0,0,37.22,99790.41,19.36,259306.16,b0,3,37.27,99802.43,19.58,47188.94,a0,5,36.68,99802.93,20.08,6400000.00,a0,0,36.72,99787.22,19.97,69133.13,a0,5
56614,1,1,37.01,99770.14,20.26,6400000.00,a0,0,36.86,99750.06,20.53,265766.94,b0,3,37.49,99758.03,19.84,194676.81,b0,4,37.63,99735.74,19.68,6400000.00,a0,0,37.22,99790.21,19.22,256770.31,b0,3,37.28,99803.02,19.44,47058.82,a0,5,36.66,99802.30,19.90,6400000.00,a0,0,36.71,99787.52,19.80,68303.09,a0,5
57614,1,1,36.99,99771.33,20.09,6400000.00,a0,0,36.84,99750.23,20.36,264941.78,b0,3,37.48,99758.25,19.68,193463.06,b0,4,37.63,99736.84,19.53,6400000.00,a0,0,37.19,99789.67,19.09,256384.58,b0,3,37.25,99801.76,19.30,50000.00,a0,5,36.63,99801.75,19.75,6400000.00,a0,0,36.70,99788.14,19.63,6400000.00,a0,0
